fotmob_player_id,sportsapi_player_id,player_name,team_name,competition_name,season_name,tournament_id,season_id,heatmap_key,activity_filter,in_box_ratio,out_box_final_ratio,mid_third_ratio,final_third_ratio,sample_points,generated_at
1178314,1029748,Nikola Štulić,,Serie A,2025/2026,23,76457,1178314:23:76457,cluster-v1,11,39,50,50,460,2026-08-08T05:58:12.029150+00:00
651435,798002,Toma Bašić,,Serie A,2025/2026,23,76457,651435:23:76457,cluster-v1,0,22,78,22,704,2026-08-08T05:58:13.993297+00:00
1435689,1142606,Semih Kılıçsoy,,Serie A,2025/2026,23,76457,1435689:23:76457,cluster-v1,8,35,57,43,248,2026-08-08T05:58:16.053261+00:00
1079080,959003,Filip Stojilković,,Serie A,2025/2026,23,76457,1079080:23:76457,cluster-v1,33,0,67,33,18,2026-08-08T05:58:19.987979+00:00
115067,44241,Nemanja Matić,,Serie A,2025/2026,23,76457,115067:23:76457,cluster-v1,1,17,82,18,1200,2026-08-08T05:58:22.298720+00:00
1050178,980624,Lazar Samardžić,,Serie A,2025/2026,23,76457,1050178:23:76457,cluster-v1,6,48,46,54,556,2026-08-08T05:58:24.354421+00:00
688278,805465,Pervis Estupiñán,,Serie A,2025/2026,23,76457,688278:23:76457,cluster-v1,2,38,60,40,419,2026-08-08T05:58:28.549960+00:00
974753,944656,Julián Alvarez,,UEFA Champions League,2025/2026,7,76953,974753:7:76953,cluster-v1,10,47,43,57,490,2026-08-08T05:58:36.985848+00:00
1473580,1142251,Aleksandar Pavlović,,UEFA Champions League,2025/2026,7,76953,1473580:7:76953,cluster-v1,1,27,72,28,904,2026-08-08T05:58:42.719354+00:00
1050178,980624,Lazar Samardžić,,UEFA Champions League,2025/2026,7,76953,1050178:7:76953,cluster-v1,3,48,49,51,110,2026-08-08T05:58:52.222999+00:00
446266,190437,Mario Pašalić,,UEFA Champions League,2025/2026,7,76953,446266:7:76953,cluster-v1,6,19,75,25,121,2026-08-08T05:58:57.170577+00:00
833638,839156,Nikola Krstović,,UEFA Champions League,2025/2026,7,76953,833638:7:76953,cluster-v1,20,23,57,43,115,2026-08-08T05:58:58.873986+00:00
1412132,1149011,Kenan Yıldız,,UEFA Champions League,2025/2026,7,76953,1412132:7:76953,cluster-v1,11,57,32,68,273,2026-08-08T05:59:00.541756+00:00
304733,135700,Hakan Çalhanoğlu,,UEFA Champions League,2025/2026,7,76953,304733:7:76953,cluster-v1,0,24,76,24,177,2026-08-08T05:59:04.073821+00:00
791682,846122,Lukáš Provod,,UEFA Champions League,2025/2026,7,76953,791682:7:76953,cluster-v1,3,55,42,58,284,2026-08-08T05:59:06.040731+00:00
1346860,1136110,Esmir Bajraktarević,,UEFA Champions League,2025/2026,7,76953,1346860:7:76953,cluster-v1,0,89,11,89,9,2026-08-08T05:59:07.745583+00:00
1382000,1091303,Petar Sučić,,UEFA Champions League,2025/2026,7,76953,1382000:7:76953,cluster-v1,1,41,58,42,149,2026-08-08T05:59:21.373205+00:00
626164,1003012,Ezequiel Fernández,,UEFA Champions League,2025/2026,7,76953,626164:7:76953,cluster-v1,0,21,79,21,236,2026-08-08T05:59:27.557175+00:00
890232,904096,Barış Alper Yılmaz,,UEFA Champions League,2025/2026,7,76953,890232:7:76953,cluster-v1,10,49,41,59,266,2026-08-08T05:59:45.611790+00:00
737857,832208,Dušan Vlahović,,UEFA Champions League,2025/2026,7,76953,737857:7:76953,cluster-v1,34,33,33,67,9,2026-08-08T05:59:47.032246+00:00
163670,38710,Ivan Perišić,,UEFA Champions League,2025/2026,7,76953,163670:7:76953,cluster-v1,3,53,44,56,143,2026-08-08T05:59:50.824711+00:00
577904,189009,Marko Janković,,UEFA Champions League,2025/2026,7,76953,577904:7:76953,cluster-v1,0,15,85,15,318,2026-08-08T05:59:52.634334+00:00
184595,88645,Mislav Oršić,,UEFA Champions League,2025/2026,7,76953,184595:7:76953,cluster-v1,4,49,47,53,79,2026-08-08T05:59:58.291393+00:00
850356,896354,Pêpê,,UEFA Champions League,2025/2026,7,76953,850356:7:76953,cluster-v1,0,14,86,14,137,2026-08-08T06:00:10.346348+00:00
541551,283833,Ivan Šunjić,,UEFA Champions League,2025/2026,7,76953,541551:7:76953,cluster-v1,0,9,91,9,47,2026-08-08T06:00:24.871347+00:00
460632,259117,Joshua Kimmich,,Bundesliga,2021/2022,35,37166,460632:35:37166,cluster-v1,1,28,71,29,1710,2026-08-08T09:10:33.191060+00:00
737066,839956,Erling Haaland,,Bundesliga,2021/2022,35,37166,737066:35:37166,cluster-v1,26,42,32,68,605,2026-08-08T09:10:34.809346+00:00
704523,769333,Christopher Nkunku,,Bundesliga,2021/2022,35,37166,704523:35:37166,cluster-v1,15,43,42,58,1366,2026-08-08T09:10:36.613893+00:00
93447,41789,Robert Lewandowski,,Bundesliga,2021/2022,35,37166,93447:35:37166,cluster-v1,22,40,38,62,1182,2026-08-08T09:10:38.432604+00:00
1152455,1019322,Florian Wirtz,,Bundesliga,2021/2022,35,37166,1152455:35:37166,cluster-v1,7,40,53,47,1011,2026-08-08T09:10:42.333978+00:00
385437,187433,Serge Gnabry,,Bundesliga,2021/2022,35,37166,385437:35:37166,cluster-v1,12,44,44,56,1267,2026-08-08T09:10:44.080373+00:00
298915,147289,Maximilian Arnold,,Bundesliga,2021/2022,35,37166,298915:35:37166,cluster-v1,1,19,80,20,1426,2026-08-08T09:10:47.694679+00:00
400625,171961,Vincenzo Grifo,,Bundesliga,2021/2022,35,37166,400625:35:37166,cluster-v1,7,41,52,48,1238,2026-08-08T09:10:49.249605+00:00
622091,357584,Borna Sosa,,Bundesliga,2021/2022,35,37166,622091:35:37166,cluster-v1,3,44,53,47,935,2026-08-08T09:10:50.956269+00:00
540097,280609,Patrik Schick,,Bundesliga,2021/2022,35,37166,540097:35:37166,cluster-v1,22,27,51,49,655,2026-08-08T09:10:52.792612+00:00
331540,142619,Kerem Demirbay,,Bundesliga,2021/2022,35,37166,331540:35:37166,cluster-v1,2,21,77,23,1181,2026-08-08T09:10:56.680326+00:00
294859,192308,Alassane Pléa,,Bundesliga,2021/2022,35,37166,294859:35:37166,cluster-v1,9,39,52,48,871,2026-08-08T09:10:58.425408+00:00
129944,37092,Marco Reus,,Bundesliga,2021/2022,35,37166,129944:35:37166,cluster-v1,8,38,54,46,1376,2026-08-08T09:11:05.368713+00:00
556524,280009,Lucas Höler,,Bundesliga,2021/2022,35,37166,556524:35:37166,cluster-v1,11,44,45,55,1338,2026-08-08T09:11:07.113621+00:00
212819,110508,Mark Uth,,Bundesliga,2021/2022,35,37166,212819:35:37166,cluster-v1,10,44,46,54,994,2026-08-08T09:11:09.033748+00:00
603537,848355,Angeliño,,Bundesliga,2021/2022,35,37166,603537:35:37166,cluster-v1,7,41,52,48,862,2026-08-08T09:11:10.952063+00:00
212865,49639,Nicolas Höfler,,Bundesliga,2021/2022,35,37166,212865:35:37166,cluster-v1,3,18,79,21,1092,2026-08-08T09:11:12.757092+00:00
207039,121551,Danilo Soares,,Bundesliga,2021/2022,35,37166,207039:35:37166,cluster-v1,0,31,69,31,984,2026-08-08T09:11:14.413681+00:00
173461,67647,Andrej Kramarić,,Bundesliga,2021/2022,35,37166,173461:35:37166,cluster-v1,15,43,42,58,1141,2026-08-08T09:11:16.337194+00:00
187358,78781,Florian Kainz,,Bundesliga,2021/2022,35,37166,187358:35:37166,cluster-v1,3,42,55,45,1039,2026-08-08T09:11:20.202954+00:00
166733,48557,Christopher Trimmel,,Bundesliga,2021/2022,35,37166,166733:35:37166,cluster-v1,3,32,65,35,686,2026-08-08T09:11:21.820312+00:00
881735,889861,Anton Stach,,Bundesliga,2021/2022,35,37166,881735:35:37166,cluster-v1,2,27,71,29,1076,2026-08-08T09:11:23.799468+00:00
530859,293519,Leroy Sané,,Bundesliga,2021/2022,35,37166,530859:35:37166,cluster-v1,10,45,45,55,1184,2026-08-08T09:11:25.583189+00:00
643717,359664,Taiwo Awoniyi,,Bundesliga,2021/2022,35,37166,643717:35:37166,cluster-v1,15,37,48,52,947,2026-08-08T09:11:29.073210+00:00
947901,939830,Jonathan Burkardt,,Bundesliga,2021/2022,35,37166,947901:35:37166,cluster-v1,17,39,44,56,1140,2026-08-08T09:11:30.908023+00:00
178833,39733,Sebastian Polter,,Bundesliga,2021/2022,35,37166,178833:35:37166,cluster-v1,21,33,46,54,837,2026-08-08T09:11:34.554674+00:00
258245,148076,Branimir Hrgota,,Bundesliga,2021/2022,35,37166,258245:35:37166,cluster-v1,9,43,48,52,1150,2026-08-08T09:11:36.345034+00:00
198316,111483,Michael Gregoritsch,,Bundesliga,2021/2022,35,37166,198316:35:37166,cluster-v1,13,29,58,42,553,2026-08-08T09:11:37.958454+00:00
533775,560116,Rafael Borré,,Bundesliga,2021/2022,35,37166,533775:35:37166,cluster-v1,11,41,48,52,1134,2026-08-08T09:11:39.821479+00:00
527103,352296,Breel Embolo,,Bundesliga,2021/2022,35,37166,527103:35:37166,cluster-v1,12,36,52,48,969,2026-08-08T09:11:41.907690+00:00
956925,946695,Georginio Rutter,,Bundesliga,2021/2022,35,37166,956925:35:37166,cluster-v1,19,47,34,66,694,2026-08-08T09:11:43.652572+00:00
625175,253993,Grischa Prömel,,Bundesliga,2021/2022,35,37166,625175:35:37166,cluster-v1,4,21,75,25,1018,2026-08-08T09:11:45.405343+00:00
647450,794770,Masaya Okugawa,,Bundesliga,2021/2022,35,37166,647450:35:37166,cluster-v1,10,42,48,52,715,2026-08-08T09:11:47.194623+00:00
861197,803185,Lukas Nmecha,,Bundesliga,2021/2022,35,37166,861197:35:37166,cluster-v1,16,37,47,53,598,2026-08-08T09:11:48.865628+00:00
458630,254297,Ihlas Bebou,,Bundesliga,2021/2022,35,37166,458630:35:37166,cluster-v1,14,43,43,57,790,2026-08-08T09:11:50.587640+00:00
747718,825956,Christoph Baumgartner,,Bundesliga,2021/2022,35,37166,747718:35:37166,cluster-v1,10,35,55,45,901,2026-08-08T09:11:52.353117+00:00
846005,869856,Dominik Szoboszlai,,Bundesliga,2021/2022,35,37166,846005:35:37166,cluster-v1,5,40,55,45,963,2026-08-08T09:11:54.157136+00:00
429265,280441,Kingsley Coman,,Bundesliga,2021/2022,35,37166,429265:35:37166,cluster-v1,14,51,35,65,796,2026-08-08T09:11:55.838743+00:00
171980,51785,Emil Forsberg,,Bundesliga,2021/2022,35,37166,171980:35:37166,cluster-v1,5,40,55,45,792,2026-08-08T09:11:57.765157+00:00
858198,870038,Saša Kalajdžić,,Bundesliga,2021/2022,35,37166,858198:35:37166,cluster-v1,18,32,50,50,433,2026-08-08T09:11:59.388009+00:00
92666,37126,Stevan Jovetić,,Bundesliga,2021/2022,35,37166,92666:35:37166,cluster-v1,9,36,55,45,393,2026-08-08T09:12:00.998678+00:00
351999,252215,Wout Weghorst,,Bundesliga,2021/2022,35,37166,351999:35:37166,cluster-v1,15,28,57,43,536,2026-08-08T09:12:02.712236+00:00
269222,249893,Lucas Alario,,Bundesliga,2021/2022,35,37166,269222:35:37166,cluster-v1,25,35,40,60,154,2026-08-08T09:12:04.432779+00:00
443733,280721,Marcus Ingvartsen,,Bundesliga,2021/2022,35,37166,443733:35:37166,cluster-v1,14,36,50,50,268,2026-08-08T09:12:06.152732+00:00
266527,135264,Yussuf Poulsen,,Bundesliga,2021/2022,35,37166,266527:35:37166,cluster-v1,15,28,57,43,493,2026-08-08T09:12:07.744777+00:00
176953,165413,Karim Onisiwo,,Bundesliga,2021/2022,35,37166,176953:35:37166,cluster-v1,19,46,35,65,1135,2026-08-08T09:12:09.527380+00:00
1156141,1010231,Jamal Musiala,,Bundesliga,2021/2022,35,37166,1156141:35:37166,cluster-v1,9,43,48,52,915,2026-08-08T09:12:11.258476+00:00
958335,947929,Jesper Lindstrøm,,Bundesliga,2021/2022,35,37166,958335:35:37166,cluster-v1,11,42,47,53,844,2026-08-08T09:12:13.005712+00:00
625091,253517,Gerrit Holtmann,,Bundesliga,2021/2022,35,37166,625091:35:37166,cluster-v1,8,56,36,64,556,2026-08-08T09:12:14.760282+00:00
660301,803039,Donyell Malen,,Bundesliga,2021/2022,35,37166,660301:35:37166,cluster-v1,13,48,39,61,658,2026-08-08T09:12:16.594732+00:00
276760,156146,Florian Niederlechner,,Bundesliga,2021/2022,35,37166,276760:35:37166,cluster-v1,21,33,46,54,249,2026-08-08T09:12:18.436409+00:00
889785,826069,Jonas Wind,,Bundesliga,2021/2022,35,37166,889785:35:37166,cluster-v1,12,24,64,36,448,2026-08-08T09:12:20.204443+00:00
949673,927405,Woo-Yeong Jeong,,Bundesliga,2021/2022,35,37166,949673:35:37166,cluster-v1,10,40,50,50,704,2026-08-08T09:12:21.920222+00:00
1077894,991011,Jude Bellingham,,Bundesliga,2021/2022,35,37166,1077894:35:37166,cluster-v1,7,28,65,35,1624,2026-08-08T09:12:23.529065+00:00
495222,352544,Sheraldo Becker,,Bundesliga,2021/2022,35,37166,495222:35:37166,cluster-v1,7,55,38,62,728,2026-08-08T09:12:25.201976+00:00
822788,836706,Arne Maier,,Bundesliga,2021/2022,35,37166,822788:35:37166,cluster-v1,1,32,67,33,730,2026-08-08T09:12:26.954738+00:00
1073498,987504,Patrick Wimmer,,Bundesliga,2021/2022,35,37166,1073498:35:37166,cluster-v1,6,42,52,48,1090,2026-08-08T09:12:28.717193+00:00
166452,48243,Genki Haraguchi,,Bundesliga,2021/2022,35,37166,166452:35:37166,cluster-v1,2,26,72,28,636,2026-08-08T09:12:30.793394+00:00
94916,23996,Lars Stindl,,Bundesliga,2021/2022,35,37166,94916:35:37166,cluster-v1,5,28,67,33,852,2026-08-08T09:12:32.720247+00:00
275034,157377,Silvan Widmer,,Bundesliga,2021/2022,35,37166,275034:35:37166,cluster-v1,6,37,57,43,863,2026-08-08T09:12:34.863672+00:00
196311,109002,Vladimír Darida,,Bundesliga,2021/2022,35,37166,196311:35:37166,cluster-v1,1,23,76,24,864,2026-08-08T09:12:36.598095+00:00
839204,873554,Omar Marmoush,,Bundesliga,2021/2022,35,37166,839204:35:37166,cluster-v1,9,35,56,44,819,2026-08-08T09:12:38.439970+00:00
764507,837205,Florian Neuhaus,,Bundesliga,2021/2022,35,37166,764507:35:37166,cluster-v1,2,23,75,25,1019,2026-08-08T09:12:40.173452+00:00
188498,40253,Daniel Caligiuri,,Bundesliga,2021/2022,35,37166,188498:35:37166,cluster-v1,3,38,59,41,852,2026-08-08T09:12:41.955997+00:00
178831,85058,Fabian Klos,,Bundesliga,2021/2022,35,37166,178831:35:37166,cluster-v1,13,38,49,51,701,2026-08-08T09:12:43.666530+00:00
289441,97409,Jürgen Locadia,,Bundesliga,2021/2022,35,37166,289441:35:37166,cluster-v1,9,34,57,43,77,2026-08-08T09:12:46.833642+00:00
794408,822372,Eduard Löwen,,Bundesliga,2021/2022,35,37166,794408:35:37166,cluster-v1,2,42,56,44,669,2026-08-08T09:12:48.457446+00:00
182106,586596,Ishak Belfodil,,Bundesliga,2021/2022,35,37166,182106:35:37166,cluster-v1,15,40,45,55,565,2026-08-08T09:12:50.121898+00:00
501568,187437,Davie Selke,,Bundesliga,2021/2022,35,37166,501568:35:37166,cluster-v1,14,42,44,56,315,2026-08-08T09:12:52.329154+00:00
688876,823631,Dodi Lukebakio,,Bundesliga,2021/2022,35,37166,688876:35:37166,cluster-v1,4,43,53,47,320,2026-08-08T09:12:53.931597+00:00
388514,138890,Gonçalo Paciência,,Bundesliga,2021/2022,35,37166,388514:35:37166,cluster-v1,19,35,46,54,149,2026-08-08T09:12:55.610784+00:00
194423,111500,Danny Blum,,Bundesliga,2021/2022,35,37166,194423:35:37166,cluster-v1,3,45,52,48,128,2026-08-08T09:12:57.023998+00:00
1067754,989371,Aster Vranckx,,Bundesliga,2021/2022,35,37166,1067754:35:37166,cluster-v1,3,22,75,25,380,2026-08-08T09:12:59.016908+00:00
276739,95381,Kevin Stöger,,Bundesliga,2021/2022,35,37166,276739:35:37166,cluster-v1,3,32,65,35,202,2026-08-08T09:13:00.582636+00:00
642418,796027,Marco Richter,,Bundesliga,2021/2022,35,37166,642418:35:37166,cluster-v1,8,41,51,49,698,2026-08-08T09:13:02.319864+00:00
267993,147306,Philipp Klement,,Bundesliga,2021/2022,35,37166,267993:35:37166,cluster-v1,0,39,61,39,99,2026-08-08T09:13:03.794943+00:00
461357,147776,Alessandro Schöpf,,Bundesliga,2021/2022,35,37166,461357:35:37166,cluster-v1,2,35,63,37,1156,2026-08-08T09:13:05.547757+00:00
264190,94286,Thorgan Hazard,,Bundesliga,2021/2022,35,37166,264190:35:37166,cluster-v1,7,40,53,47,733,2026-08-08T09:13:07.157941+00:00
230907,123320,Andreas Voglsammer,,Bundesliga,2021/2022,35,37166,230907:35:37166,cluster-v1,14,43,43,57,303,2026-08-08T09:13:08.814465+00:00
767793,844670,Timothy Tillman,,Bundesliga,2021/2022,35,37166,767793:35:37166,cluster-v1,2,25,73,27,797,2026-08-08T09:13:10.898088+00:00
629112,354558,László Bénes,,Bundesliga,2021/2022,35,37166,629112:35:37166,cluster-v1,0,9,91,9,87,2026-08-08T09:13:12.451463+00:00
532738,171927,Maximilian Philipp,,Bundesliga,2021/2022,35,37166,532738:35:37166,cluster-v1,0,33,67,33,293,2026-08-08T09:13:15.636754+00:00
461356,254191,Julian Green,,Bundesliga,2021/2022,35,37166,461356:35:37166,cluster-v1,1,32,67,33,387,2026-08-08T09:13:17.276565+00:00
520342,253687,Paul Seguin,,Bundesliga,2021/2022,35,37166,520342:35:37166,cluster-v1,1,24,75,25,1044,2026-08-08T09:13:18.892469+00:00
95082,21626,Eric Maxim Choupo-Moting,,Bundesliga,2021/2022,35,37166,95082:35:37166,cluster-v1,18,36,46,54,85,2026-08-08T09:13:20.646149+00:00
107920,20826,Nils Petersen,,Bundesliga,2021/2022,35,37166,107920:35:37166,cluster-v1,18,52,30,70,124,2026-08-08T09:13:22.298595+00:00
655575,809276,Jacob Bruun Larsen,,Bundesliga,2021/2022,35,37166,655575:35:37166,cluster-v1,16,45,39,61,221,2026-08-08T09:13:24.082457+00:00
1083796,1006387,Kevin Schade,,Bundesliga,2021/2022,35,37166,1083796:35:37166,cluster-v1,20,41,39,61,287,2026-08-08T09:13:25.618800+00:00
934156,904887,Jürgen Ekkelenkamp,,Bundesliga,2021/2022,35,37166,934156:35:37166,cluster-v1,4,32,64,36,168,2026-08-08T09:13:27.547082+00:00
614834,789071,Dani Olmo,,Bundesliga,2021/2022,35,37166,614834:35:37166,cluster-v1,5,37,58,42,363,2026-08-08T09:13:29.175278+00:00
614923,164171,Kevin Behrens,,Bundesliga,2021/2022,35,37166,614923:35:37166,cluster-v1,14,37,49,51,229,2026-08-08T09:13:30.878080+00:00
119525,35680,Sebastian Rudy,,Bundesliga,2021/2022,35,37166,119525:35:37166,cluster-v1,0,24,76,24,278,2026-08-08T09:13:32.555941+00:00
304354,168985,Janik Haberer,,Bundesliga,2021/2022,35,37166,304354:35:37166,cluster-v1,0,24,76,24,238,2026-08-08T09:13:34.068059+00:00
621562,791702,Marcus Thuram,,Bundesliga,2021/2022,35,37166,621562:35:37166,cluster-v1,21,40,39,61,297,2026-08-08T09:13:35.888328+00:00
343748,184661,Leon Goretzka,,Bundesliga,2021/2022,35,37166,343748:35:37166,cluster-v1,7,27,66,34,817,2026-08-08T09:13:39.041708+00:00
1079557,991478,Amine Adli,,Bundesliga,2021/2022,35,37166,1079557:35:37166,cluster-v1,10,34,56,44,593,2026-08-08T09:13:40.791479+00:00
243829,40326,André Hahn,,Bundesliga,2021/2022,35,37166,243829:35:37166,cluster-v1,14,42,44,56,710,2026-08-08T09:13:42.516413+00:00
1164506,983540,Tiago Tomás,,Bundesliga,2021/2022,35,37166,1164506:35:37166,cluster-v1,14,45,41,59,238,2026-08-08T09:13:46.052805+00:00
892679,891510,Chris Führich,,Bundesliga,2021/2022,35,37166,892679:35:37166,cluster-v1,2,46,52,48,724,2026-08-08T09:13:47.800212+00:00
617044,186719,Florian Grillitsch,,Bundesliga,2021/2022,35,37166,617044:35:37166,cluster-v1,0,8,92,8,699,2026-08-08T09:13:49.650072+00:00
185175,84251,Kevin Kampl,,Bundesliga,2021/2022,35,37166,185175:35:37166,cluster-v1,0,21,79,21,1205,2026-08-08T09:13:51.572599+00:00
39591,35612,Axel Witsel,,Bundesliga,2021/2022,35,37166,39591:35:37166,cluster-v1,0,9,91,9,956,2026-08-08T09:13:53.184064+00:00
202643,143040,Wataru Endo,,Bundesliga,2021/2022,35,37166,202643:35:37166,cluster-v1,3,21,76,24,1471,2026-08-08T09:13:54.882536+00:00
1016132,974087,Manu Koné,,Bundesliga,2021/2022,35,37166,1016132:35:37166,cluster-v1,1,18,81,19,1165,2026-08-08T09:13:56.601353+00:00
469701,341589,Mahmoud Dahoud,,Bundesliga,2021/2022,35,37166,469701:35:37166,cluster-v1,1,26,73,27,976,2026-08-08T09:13:58.258280+00:00
674499,794995,Niklas Dorsch,,Bundesliga,2021/2022,35,37166,674499:35:37166,cluster-v1,0,12,88,12,916,2026-08-08T09:14:01.812018+00:00
210420,119179,Anthony Losilla,,Bundesliga,2021/2022,35,37166,210420:35:37166,cluster-v1,4,15,81,19,1108,2026-08-08T09:14:03.616585+00:00
50638,18304,Charles Aránguiz,,Bundesliga,2021/2022,35,37166,50638:35:37166,cluster-v1,0,11,89,11,887,2026-08-08T09:14:05.388100+00:00
667790,800408,Suat Serdar,,Bundesliga,2021/2022,35,37166,667790:35:37166,cluster-v1,4,26,70,30,835,2026-08-08T09:14:07.335748+00:00
765693,793988,Orel Mangala,,Bundesliga,2021/2022,35,37166,765693:35:37166,cluster-v1,3,28,69,31,863,2026-08-08T09:14:09.163575+00:00
860752,872919,Rubén Vargas,,Bundesliga,2021/2022,35,37166,860752:35:37166,cluster-v1,9,39,52,48,775,2026-08-08T09:14:10.971903+00:00
1074968,990201,Jamie Leweling,,Bundesliga,2021/2022,35,37166,1074968:35:37166,cluster-v1,8,44,48,52,692,2026-08-08T09:14:12.599615+00:00
1175708,997012,Ansgar Knauff,,Bundesliga,2021/2022,35,37166,1175708:35:37166,cluster-v1,6,41,53,47,379,2026-08-08T09:14:14.250064+00:00
350634,246319,Ondrej Duda,,Bundesliga,2021/2022,35,37166,350634:35:37166,cluster-v1,4,33,63,37,856,2026-08-08T09:14:15.987736+00:00
861668,869883,Dejan Ljubičić,,Bundesliga,2021/2022,35,37166,861668:35:37166,cluster-v1,8,38,54,46,844,2026-08-08T09:14:17.722232+00:00
930065,906800,Leandro Barreiro,,Bundesliga,2021/2022,35,37166,930065:35:37166,cluster-v1,6,30,64,36,654,2026-08-08T09:14:19.590814+00:00
208230,108574,Karim Bellarabi,,Bundesliga,2021/2022,35,37166,208230:35:37166,cluster-v1,10,36,54,46,222,2026-08-08T09:14:21.396227+00:00
556029,254119,Marius Wolf,,Bundesliga,2021/2022,35,37166,556029:35:37166,cluster-v1,8,32,60,40,541,2026-08-08T09:14:24.225126+00:00
782361,844203,Christopher Antwi-Adjei,,Bundesliga,2021/2022,35,37166,782361:35:37166,cluster-v1,11,53,36,64,351,2026-08-08T09:14:25.937643+00:00
724854,830667,Santiago Ascacíbar,,Bundesliga,2021/2022,35,37166,724854:35:37166,cluster-v1,0,12,88,12,987,2026-08-08T09:14:29.412173+00:00
574642,591706,Ellyes Skhiri,,Bundesliga,2021/2022,35,37166,574642:35:37166,cluster-v1,2,15,83,17,795,2026-08-08T09:14:31.094493+00:00
304348,149479,Rani Khedira,,Bundesliga,2021/2022,35,37166,304348:35:37166,cluster-v1,1,20,79,21,1004,2026-08-08T09:14:32.801781+00:00
274624,134849,Manuel Prietl,,Bundesliga,2021/2022,35,37166,274624:35:37166,cluster-v1,1,11,88,12,656,2026-08-08T09:14:34.472107+00:00
684983,801030,Atakan Karazor,,Bundesliga,2021/2022,35,37166,684983:35:37166,cluster-v1,0,13,87,13,935,2026-08-08T09:14:36.375216+00:00
707970,799054,Djibril Sow,,Bundesliga,2021/2022,35,37166,707970:35:37166,cluster-v1,0,21,79,21,1163,2026-08-08T09:14:38.080253+00:00
531014,255847,Max Christiansen,,Bundesliga,2021/2022,35,37166,531014:35:37166,cluster-v1,0,9,91,9,849,2026-08-08T09:14:39.823809+00:00
738064,795005,Salih Özcan,,Bundesliga,2021/2022,35,37166,738064:35:37166,cluster-v1,5,15,80,20,1202,2026-08-08T09:14:41.454369+00:00
